EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,HireDate,BusinessTravel,DistanceFromHome_km,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,Attrition,AttritionDate
EMP00468,44,Male,Single,Research & Development,Research Scientist,3,Medical,Doctor,2015-12-24,Travel_Rarely,6,7364,15,0,26,10,5,1,4,1,5,3,3,2,2,2,3,No,No,
EMP00469,32,Male,Divorced,Research & Development,Research Director,3,Life Sciences,Doctor,2017-11-23,Travel_Rarely,9,5570,24,1,14,8,5,2,8,3,2,1,2,4,2,4,3,Yes,No,
EMP00470,32,Male,Single,Research & Development,Laboratory Technician,3,Technical Degree,Bachelor,2020-01-04,Travel_Frequently,1,7118,17,1,14,6,3,2,3,2,6,4,3,3,3,3,3,Yes,No,
EMP00471,35,Male,Divorced,Research & Development,Manufacturing Director,1,Other,College,2024-01-14,Travel_Frequently,10,2664,15,0,14,2,2,1,1,1,3,3,1,3,4,3,3,No,No,
EMP00472,18,Female,Married,Research & Development,Manager,5,Technical Degree,Bachelor,2026-03-22,Travel_Rarely,1,20000,21,1,0,0,0,0,0,1,2,2,2,2,4,4,3,No,No,
EMP00473,23,Female,Married,Research & Development,Research Director,3,Medical,Bachelor,2025-08-09,Travel_Rarely,1,6863,20,0,1,1,0,0,1,0,2,3,4,1,3,2,3,Yes,Yes,2026-05-05
EMP00474,49,Female,Single,Research & Development,Manager,3,Life Sciences,College,2022-03-26,Travel_Rarely,26,7816,18,2,27,4,3,0,1,1,5,1,4,2,4,2,3,No,No,
EMP00475,52,Female,Married,Research & Development,Manager,1,Medical,College,2025-07-24,Travel_Rarely,22,3455,17,3,31,1,0,0,1,3,2,3,1,3,3,4,3,No,No,
EMP00476,35,Male,Married,Human Resources,HR Business Partner,2,Life Sciences,Doctor,2024-04-19,Travel_Rarely,1,3394,24,2,17,2,1,1,2,2,0,3,3,3,1,3,3,No,No,
EMP00477,42,Female,Single,Research & Development,Laboratory Technician,1,Other,College,2021-04-21,Travel_Rarely,4,3124,11,3,20,5,1,0,2,0,2,2,1,1,4,3,3,No,No,
EMP00478,40,Male,Married,Research & Development,Research Scientist,2,Other,Master,2026-07-01,Travel_Frequently,1,4080,21,0,19,0,0,0,0,1,1,2,4,3,2,3,3,No,No,
EMP00479,60,Male,Divorced,Sales,Sales Representative,2,Life Sciences,Below College,2022-01-22,Travel_Frequently,5,4277,11,2,37,4,3,2,2,3,2,3,2,1,1,3,3,Yes,No,
EMP00480,47,Female,Married,Research & Development,Healthcare Representative,4,Medical,Bachelor,2023-10-10,Travel_Rarely,12,10289,22,0,28,2,0,0,1,1,3,3,4,3,4,3,3,No,No,
EMP00481,36,Male,Married,Sales,Sales Representative,1,Marketing,Master,2019-09-27,Non-Travel,21,2907,15,1,14,6,3,0,3,4,3,3,4,4,2,3,3,No,No,
EMP00482,28,Female,Single,Research & Development,Healthcare Representative,2,Technical Degree,College,2020-08-18,Travel_Frequently,7,4357,24,0,9,5,4,3,3,2,4,3,3,2,1,4,3,No,No,
EMP00483,23,Female,Married,Sales,Sales Representative,1,Life Sciences,College,2025-04-10,Travel_Rarely,3,2714,12,2,5,1,1,0,0,3,2,3,2,4,2,3,3,Yes,Yes,2025-08-11
EMP00484,39,Female,Single,Sales,Manager,2,Marketing,Bachelor,2020-04-16,Travel_Rarely,6,5839,19,0,17,6,3,0,5,1,1,3,4,4,3,3,3,No,No,
EMP00485,30,Female,Married,Research & Development,Healthcare Representative,5,Medical,Master,2022-01-12,Non-Travel,3,19219,12,0,9,4,3,1,4,2,1,3,1,3,1,3,3,Yes,Yes,2024-07-27
EMP00486,24,Male,Divorced,Human Resources,Manager,3,Human Resources,Bachelor,2023-10-06,Travel_Rarely,17,10335,22,2,4,2,1,0,2,2,4,3,1,3,2,2,4,No,No,
EMP00487,31,Male,Married,Sales,Sales Representative,2,Marketing,Bachelor,2024-10-07,Travel_Frequently,14,5051,19,1,9,1,0,0,0,0,1,2,2,3,3,3,3,No,Yes,2025-09-11
EMP00488,27,Male,Single,Research & Development,Manufacturing Director,1,Medical,College,2025-04-06,Travel_Rarely,6,3139,20,1,5,1,0,0,0,4,4,3,3,2,4,2,3,No,No,
EMP00489,52,Male,Married,Sales,Manager,2,Other,Doctor,2021-05-12,Travel_Rarely,3,6002,12,1,30,5,2,1,3,3,2,1,2,4,3,4,4,No,No,
EMP00490,45,Female,Married,Sales,Sales Executive,1,Technical Degree,Master,2025-06-10,Travel_Rarely,2,2390,25,0,23,1,0,0,1,3,3,2,4,4,3,3,3,No,No,
EMP00491,37,Female,Married,Research & Development,Research Director,2,Technical Degree,Bachelor,2024-01-22,Travel_Frequently,1,5851,14,1,16,2,2,2,2,1,3,3,2,4,3,4,3,No,No,
EMP00492,50,Female,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Master,2026-02-08,Travel_Frequently,12,2430,13,0,29,0,0,0,0,2,1,3,4,3,1,2,3,No,No,
EMP00493,38,Male,Divorced,Sales,Sales Executive,3,Other,Bachelor,2023-01-15,Travel_Rarely,4,7903,16,2,18,3,1,0,2,3,3,2,1,3,2,4,3,No,No,
EMP00494,29,Male,Married,Research & Development,Laboratory Technician,1,Life Sciences,Bachelor,2025-02-04,Non-Travel,3,3271,14,1,8,1,0,0,0,3,2,2,2,4,3,3,3,No,No,
EMP00495,51,Male,Married,Sales,Sales Executive,1,Other,College,2019-11-27,Travel_Rarely,4,2293,19,2,30,6,4,2,5,2,4,4,2,3,4,3,3,No,No,
EMP00496,42,Male,Single,Sales,Manager,3,Life Sciences,Bachelor,2017-09-26,Travel_Rarely,12,7219,19,1,24,8,7,4,3,2,4,2,4,3,2,2,3,No,No,
EMP00497,28,Female,Single,Human Resources,HR Business Partner,4,Life Sciences,Bachelor,2026-05-16,Travel_Rarely,1,11469,23,1,10,0,0,0,0,1,0,2,1,4,1,3,3,No,No,
EMP00498,35,Male,Married,Research & Development,Research Director,5,Life Sciences,Below College,2019-12-13,Non-Travel,14,14963,20,1,16,6,3,2,5,3,3,1,4,4,1,3,3,No,No,
EMP00499,29,Male,Married,Research & Development,Research Scientist,4,Other,Bachelor,2017-03-17,Travel_Rarely,16,12567,24,0,9,9,3,1,6,2,1,3,2,2,3,3,3,No,No,
EMP00500,25,Male,Married,Research & Development,Laboratory Technician,1,Other,Master,2023-03-28,Travel_Rarely,21,3668,19,0,7,3,2,1,1,2,2,3,4,2,3,2,3,No,No,
EMP00501,45,Female,Married,Research & Development,Healthcare Representative,1,Other,Bachelor,2012-10-25,Travel_Rarely,4,2999,13,2,25,13,4,3,7,3,0,2,2,3,3,4,3,No,No,
EMP00502,54,Female,Single,Sales,Sales Representative,4,Marketing,Bachelor,2009-04-17,Travel_Frequently,2,14398,13,0,34,17,10,7,5,1,2,3,1,3,4,2,3,No,No,
EMP00503,24,Male,Married,Research & Development,Manager,4,Technical Degree,Master,2023-12-11,Non-Travel,3,12524,14,1,2,2,1,0,1,3,1,3,3,3,4,2,3,No,No,
EMP00504,42,Male,Single,Research & Development,Manufacturing Director,2,Other,Below College,2022-05-08,Travel_Rarely,3,4040,19,0,19,4,2,1,2,0,3,3,2,3,4,3,4,Yes,No,
EMP00505,31,Male,Single,Sales,Manager,1,Technical Degree,Bachelor,2025-02-25,Travel_Frequently,1,2691,24,0,8,1,0,0,1,3,3,4,3,3,4,4,3,No,No,
EMP00506,33,Male,Divorced,Sales,Manager,1,Technical Degree,Master,2025-10-08,Travel_Rarely,7,2930,16,1,10,0,0,0,0,3,4,1,1,1,3,3,3,No,Yes,2025-11-14
EMP00507,32,Female,Single,Human Resources,Manager,4,Other,Bachelor,2021-06-08,Travel_Rarely,5,14549,19,2,12,5,3,0,3,3,3,3,4,3,1,3,4,Yes,No,
EMP00508,29,Female,Married,Research & Development,Manufacturing Director,1,Life Sciences,Bachelor,2021-06-19,Travel_Rarely,14,3383,18,1,7,5,3,2,1,3,4,3,3,1,3,3,3,No,Yes,2022-09-21
EMP00509,37,Male,Single,Sales,Manager,3,Marketing,College,2020-06-29,Travel_Rarely,1,6783,17,0,18,6,2,1,3,3,1,3,1,3,3,3,3,Yes,No,
EMP00510,30,Male,Divorced,Sales,Manager,5,Marketing,Master,2022-08-09,Travel_Rarely,7,18849,23,0,11,4,3,2,3,2,0,3,4,4,4,1,4,No,No,
EMP00511,39,Female,Married,Research & Development,Research Director,3,Life Sciences,Bachelor,2025-06-19,Travel_Rarely,10,4271,15,2,16,1,1,1,1,0,6,3,1,2,1,1,3,No,Yes,2026-01-04
EMP00512,37,Male,Single,Research & Development,Healthcare Representative,1,Life Sciences,Master,2023-03-17,Travel_Frequently,10,3335,23,1,18,3,1,0,1,4,2,3,3,1,4,1,3,No,Yes,2023-08-12
EMP00513,35,Female,Married,Research & Development,Healthcare Representative,1,Medical,Bachelor,2020-09-30,Travel_Rarely,15,2724,25,3,13,5,1,1,3,2,2,3,3,1,4,3,4,Yes,Yes,2022-11-26
EMP00514,29,Male,Married,Human Resources,Manager,1,Life Sciences,Bachelor,2024-03-26,Travel_Rarely,9,2468,19,0,6,2,2,1,2,3,0,2,4,2,4,3,3,No,No,
EMP00515,32,Male,Divorced,Sales,Sales Representative,3,Life Sciences,Master,2023-10-04,Travel_Rarely,18,7004,14,2,10,2,1,0,1,2,1,3,1,2,4,3,3,No,No,
EMP00516,44,Male,Single,Research & Development,Research Scientist,2,Other,Bachelor,2020-11-03,Travel_Rarely,3,4164,25,2,25,5,4,2,2,0,5,2,3,3,2,3,3,No,No,
EMP00517,42,Male,Divorced,Research & Development,Laboratory Technician,1,Medical,Bachelor,2023-08-09,Travel_Rarely,5,2873,24,2,19,3,1,0,2,3,4,2,2,3,1,2,4,No,No,
EMP00518,28,Female,Divorced,Research & Development,Laboratory Technician,1,Life Sciences,Bachelor,2023-02-07,Travel_Rarely,1,3399,14,0,6,3,1,1,2,2,2,3,3,2,2,2,3,No,No,
EMP00519,38,Male,Divorced,Sales,Manager,1,Life Sciences,Master,2017-10-01,Travel_Rarely,1,2352,18,1,17,8,6,2,2,2,5,4,3,4,4,2,3,No,No,
EMP00520,44,Male,Married,Human Resources,HR Business Partner,5,Human Resources,Bachelor,2011-01-08,Travel_Rarely,2,18117,14,1,23,15,3,1,7,1,3,3,2,4,1,2,3,No,No,
EMP00521,22,Male,Married,Research & Development,Laboratory Technician,4,Medical,Bachelor,2026-02-22,Travel_Rarely,1,11315,17,1,0,0,0,0,0,2,4,3,3,2,2,2,3,Yes,Yes,2026-07-29
EMP00522,42,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,Below College,2023-05-14,Travel_Rarely,2,5345,14,1,20,3,1,0,3,4,2,2,3,4,3,3,3,No,No,
EMP00523,31,Male,Married,Research & Development,Healthcare Representative,5,Other,Master,2025-08-02,Travel_Frequently,1,17188,21,1,13,1,1,0,1,2,2,3,3,1,3,3,3,No,No,
EMP00524,42,Male,Married,Sales,Sales Executive,3,Marketing,Below College,2018-03-04,Travel_Rarely,1,8646,11,3,24,8,5,1,3,0,1,3,1,2,3,3,3,Yes,Yes,2023-01-24
EMP00525,30,Female,Married,Research & Development,Laboratory Technician,3,Medical,Bachelor,2023-10-01,Travel_Rarely,17,8822,20,1,10,2,1,0,1,1,4,1,2,3,4,3,3,Yes,Yes,2024-01-01
EMP00526,21,Male,Married,Research & Development,Healthcare Representative,3,Other,Bachelor,2026-08-09,Travel_Rarely,1,8373,19,1,0,0,0,0,0,1,1,2,2,2,1,2,3,No,No,
EMP00527,22,Male,Married,Research & Development,Laboratory Technician,3,Medical,Bachelor,2026-06-09,Travel_Rarely,9,6469,14,1,2,0,0,0,0,2,4,3,2,1,3,3,3,Yes,Yes,2026-08-05
EMP00528,37,Female,Divorced,Human Resources,HR Business Partner,1,Life Sciences,Bachelor,2021-01-23,Travel_Rarely,1,3863,13,1,17,5,2,1,3,2,2,3,1,2,3,3,3,No,No,
EMP00529,39,Male,Single,Research & Development,Laboratory Technician,2,Technical Degree,Below College,2017-09-24,Non-Travel,17,4371,13,0,20,8,3,2,7,4,2,3,3,4,2,3,3,No,No,
EMP00530,29,Female,Divorced,Research & Development,Manager,4,Technical Degree,Bachelor,2025-09-06,Travel_Rarely,16,12834,19,0,8,0,0,0,0,6,5,3,3,1,3,3,3,No,No,
EMP00531,43,Male,Married,Research & Development,Manager,1,Medical,Master,2019-02-03,Travel_Rarely,7,3624,18,1,24,7,4,3,2,2,3,4,1,4,3,3,3,No,No,
EMP00532,22,Female,Divorced,Sales,Sales Representative,1,Life Sciences,Master,2025-08-14,Travel_Frequently,8,3699,20,0,0,0,0,0,0,2,1,3,4,4,3,3,4,No,No,
EMP00533,36,Female,Married,Research & Development,Research Director,1,Other,College,2022-09-13,Travel_Rarely,1,3384,17,1,14,3,2,0,1,1,5,3,4,1,1,3,3,No,No,
EMP00534,26,Female,Married,Research & Development,Manufacturing Director,1,Other,Master,2024-06-09,Travel_Frequently,29,2597,17,2,8,2,1,0,1,0,2,2,1,2,4,3,3,No,No,
EMP00535,31,Female,Divorced,Research & Development,Research Scientist,1,Other,Bachelor,2026-02-26,Travel_Rarely,15,3212,14,1,8,0,0,0,0,2,1,2,2,2,4,4,3,No,Yes,2026-06-23
EMP00536,37,Male,Single,Research & Development,Laboratory Technician,2,Other,Master,2025-03-12,Travel_Rarely,16,4793,13,2,15,1,1,1,1,1,2,4,3,1,1,3,3,No,No,
EMP00537,29,Female,Divorced,Research & Development,Research Scientist,1,Life Sciences,Bachelor,2025-05-30,Travel_Rarely,8,3335,22,1,6,1,0,0,0,2,3,3,2,1,3,3,3,Yes,Yes,2026-05-19
EMP00538,34,Male,Married,Research & Development,Manufacturing Director,1,Technical Degree,Bachelor,2024-11-26,Travel_Frequently,3,2953,14,0,12,1,1,0,0,3,2,3,4,2,3,3,3,No,No,
EMP00539,46,Male,Married,Research & Development,Laboratory Technician,4,Life Sciences,Master,2024-04-03,Travel_Frequently,16,14164,16,0,28,2,2,1,1,2,5,2,2,1,1,4,3,No,No,
EMP00540,32,Male,Single,Research & Development,Research Director,3,Life Sciences,Master,2020-09-06,Travel_Rarely,2,7524,22,2,10,5,3,1,3,1,2,3,2,1,3,2,3,Yes,Yes,2022-09-15
EMP00541,45,Male,Married,Research & Development,Healthcare Representative,1,Life Sciences,Bachelor,2008-03-26,Travel_Rarely,6,4031,23,3,25,18,9,4,16,3,1,1,1,3,2,3,3,No,No,
EMP00542,27,Male,Married,Sales,Sales Executive,2,Marketing,College,2024-09-12,Travel_Rarely,1,4446,24,0,4,1,0,0,0,2,2,2,2,2,4,3,3,Yes,Yes,2026-03-11
EMP00543,42,Male,Single,Sales,Manager,3,Other,Bachelor,2010-09-03,Non-Travel,18,9221,14,0,24,15,12,5,8,1,1,2,2,4,3,2,3,No,No,
EMP00544,50,Male,Single,Research & Development,Research Director,3,Life Sciences,Bachelor,2019-03-31,Travel_Rarely,1,5265,14,0,28,7,3,2,3,5,2,3,2,2,4,3,4,Yes,No,
EMP00545,18,Female,Single,Sales,Manager,1,Technical Degree,College,2026-02-19,Travel_Frequently,2,3123,12,1,0,0,0,0,0,3,5,3,1,3,1,3,3,No,No,
EMP00546,30,Female,Divorced,Sales,Sales Representative,5,Life Sciences,College,2020-10-30,Travel_Rarely,6,18859,25,1,10,5,3,2,4,2,2,3,3,4,1,2,3,No,No,
EMP00547,42,Male,Divorced,Research & Development,Healthcare Representative,3,Other,Master,2025-09-09,Travel_Rarely,10,7433,24,1,21,0,0,0,0,1,2,1,2,1,3,3,3,No,Yes,2026-01-22
EMP00548,35,Male,Married,Research & Development,Laboratory Technician,4,Medical,Below College,2026-07-09,Travel_Rarely,7,7873,17,2,15,0,0,0,0,3,4,3,4,3,4,3,3,No,No,
EMP00549,40,Male,Married,Research & Development,Research Scientist,1,Other,Bachelor,2023-03-25,Travel_Rarely,2,2755,16,1,21,3,2,1,1,1,2,4,2,3,3,1,3,No,No,
EMP00550,32,Male,Married,Human Resources,Manager,1,Other,College,2020-03-30,Travel_Rarely,1,3603,12,0,14,6,5,3,2,2,3,2,2,4,4,4,3,No,No,
EMP00551,38,Male,Married,Research & Development,Manager,1,Technical Degree,Bachelor,2026-07-29,Travel_Rarely,10,2474,15,0,20,0,0,0,0,1,0,3,1,3,3,3,4,Yes,No,
EMP00552,36,Male,Divorced,Research & Development,Research Scientist,1,Life Sciences,Below College,2013-12-07,Travel_Frequently,29,2751,16,2,18,12,7,0,5,2,2,4,4,2,1,3,3,No,No,
EMP00553,48,Male,Divorced,Sales,Sales Representative,1,Technical Degree,College,2022-08-08,Travel_Rarely,12,2556,15,1,26,4,2,1,2,1,1,2,3,4,3,2,3,No,No,
EMP00554,39,Female,Married,Research & Development,Healthcare Representative,1,Technical Degree,Master,2019-06-04,Non-Travel,4,3642,14,0,16,7,6,2,4,2,1,2,1,3,3,3,3,No,No,
EMP00555,40,Male,Married,Research & Development,Research Director,3,Life Sciences,Master,2025-03-06,Travel_Rarely,16,7811,21,0,18,1,1,1,0,3,2,4,2,2,1,3,3,No,No,
EMP00556,33,Male,Single,Research & Development,Manufacturing Director,1,Technical Degree,College,2021-01-02,Non-Travel,4,3650,21,1,14,5,4,3,4,2,2,1,4,4,2,3,3,Yes,No,
EMP00557,33,Male,Divorced,Research & Development,Healthcare Representative,1,Technical Degree,Bachelor,2024-08-23,Travel_Rarely,5,3165,19,0,10,1,0,0,0,1,1,2,4,3,3,3,3,Yes,No,
EMP00558,33,Male,Single,Research & Development,Research Director,5,Life Sciences,Bachelor,2020-10-03,Travel_Rarely,5,15620,13,1,13,5,2,0,4,4,3,3,2,1,3,3,3,No,No,
EMP00559,41,Male,Married,Sales,Sales Executive,1,Technical Degree,Master,2008-07-09,Travel_Rarely,4,4405,21,1,19,18,4,3,12,3,4,3,3,4,4,3,4,No,No,
EMP00560,33,Female,Married,Research & Development,Manager,2,Technical Degree,Master,2022-07-11,Travel_Frequently,10,4588,12,0,10,4,2,0,3,0,4,3,3,3,3,2,3,No,No,
EMP00561,40,Male,Married,Research & Development,Laboratory Technician,2,Other,Bachelor,2015-08-02,Travel_Rarely,5,4747,19,1,20,11,9,2,2,1,2,3,1,3,3,3,3,No,No,
EMP00562,56,Male,Single,Research & Development,Laboratory Technician,5,Other,Bachelor,2025-01-24,Travel_Rarely,3,18378,25,0,33,1,0,0,1,0,2,3,4,3,4,3,3,No,No,
EMP00563,45,Female,Divorced,Sales,Sales Representative,4,Technical Degree,Master,2025-06-18,Travel_Frequently,2,12374,18,0,25,1,0,0,0,1,4,2,4,4,3,2,3,Yes,Yes,2025-11-01
EMP00564,34,Female,Single,Human Resources,Manager,2,Human Resources,Below College,2025-08-07,Non-Travel,1,5493,19,0,11,1,0,0,1,2,3,2,3,3,3,1,3,Yes,No,
EMP00565,48,Female,Married,Research & Development,Research Scientist,5,Medical,Bachelor,2021-10-03,Travel_Frequently,6,16961,20,1,26,4,2,1,3,4,4,3,4,3,4,3,4,Yes,No,
EMP00566,33,Male,Single,Sales,Sales Executive,2,Technical Degree,Master,2022-04-25,Travel_Rarely,2,6040,21,1,11,4,1,0,2,1,0,3,3,4,3,2,3,No,No,
EMP00567,19,Female,Single,Research & Development,Manufacturing Director,3,Medical,Master,2026-04-20,Travel_Rarely,1,6564,13,0,0,0,0,0,0,2,1,3,1,2,4,3,3,No,No,
EMP00568,28,Male,Married,Research & Development,Manufacturing Director,1,Medical,Bachelor,2021-10-11,Travel_Frequently,7,2546,11,2,7,4,3,0,4,4,4,3,2,1,3,3,3,No,No,
EMP00569,20,Male,Married,Human Resources,HR Business Partner,2,Life Sciences,Bachelor,2024-11-28,Travel_Frequently,8,3480,21,0,2,1,0,0,1,2,4,1,3,3,1,3,3,Yes,Yes,2025-09-05
EMP00570,34,Male,Single,Research & Development,Manufacturing Director,2,Other,Bachelor,2019-03-13,Travel_Rarely,10,4992,11,1,12,7,4,3,6,2,2,3,1,3,2,4,4,No,No,
EMP00571,37,Male,Single,Research & Development,Research Director,2,Other,Bachelor,2017-01-20,Travel_Rarely,5,5850,13,1,15,9,5,3,8,2,6,1,3,3,2,2,3,No,No,
EMP00572,52,Male,Married,Research & Development,Research Director,3,Other,Bachelor,2020-10-08,Travel_Rarely,16,8263,14,1,32,5,4,1,4,5,2,2,1,3,1,2,3,No,No,
EMP00573,40,Male,Married,Research & Development,Research Scientist,1,Medical,Bachelor,2014-05-12,Travel_Frequently,19,3495,12,0,19,12,4,1,8,2,5,3,2,3,4,3,3,No,No,
EMP00574,35,Female,Divorced,Sales,Sales Representative,1,Marketing,Master,2021-02-03,Travel_Rarely,12,2848,18,0,13,5,4,1,1,0,2,3,4,3,3,3,3,No,No,
EMP00575,44,Female,Single,Research & Development,Manager,3,Medical,Master,2015-10-29,Travel_Frequently,7,9050,24,1,21,10,7,4,3,3,3,3,4,4,3,3,3,No,No,
EMP00576,18,Female,Married,Sales,Manager,1,Technical Degree,College,2025-11-08,Travel_Rarely,3,2855,23,0,0,0,0,0,0,4,3,3,3,3,3,3,3,Yes,No,
EMP00577,39,Male,Single,Sales,Sales Representative,1,Technical Degree,Bachelor,2016-06-27,Travel_Rarely,28,3436,25,2,21,10,3,1,5,3,1,4,3,4,3,3,4,No,No,
EMP00578,44,Female,Single,Research & Development,Healthcare Representative,3,Other,Bachelor,2019-06-21,Travel_Rarely,2,6301,22,0,21,7,2,0,5,2,0,2,4,4,1,3,3,Yes,No,
EMP00579,24,Male,Married,Research & Development,Research Director,5,Medical,Bachelor,2025-07-28,Travel_Rarely,2,12785,13,0,4,1,1,1,0,2,2,3,3,1,1,3,3,Yes,No,
EMP00580,47,Female,Married,Research & Development,Manufacturing Director,1,Other,College,2007-09-14,Travel_Frequently,4,3993,23,1,28,18,11,3,13,5,1,3,1,3,3,3,3,No,No,
EMP00581,40,Male,Single,Research & Development,Manufacturing Director,2,Technical Degree,Bachelor,2023-06-14,Travel_Rarely,1,6783,24,1,17,3,1,0,1,2,3,2,3,2,2,1,3,No,No,
EMP00582,33,Female,Single,Research & Development,Healthcare Representative,1,Other,Master,2016-04-11,Travel_Frequently,27,3457,14,1,15,10,4,0,6,3,2,4,3,4,1,3,3,Yes,No,
EMP00583,43,Male,Single,Sales,Sales Representative,2,Marketing,Bachelor,2023-12-21,Travel_Rarely,6,5550,16,1,20,2,2,0,1,4,1,1,2,4,2,2,3,No,No,
EMP00584,57,Female,Divorced,Sales,Manager,1,Other,Master,2025-06-14,Travel_Rarely,6,3221,20,0,36,1,1,1,0,2,3,2,1,2,2,4,3,No,No,
EMP00585,39,Female,Divorced,Human Resources,Manager,2,Life Sciences,Doctor,2021-07-01,Travel_Frequently,7,5114,23,1,18,5,3,2,5,1,0,3,4,4,1,2,3,No,No,
EMP00586,39,Male,Single,Research & Development,Manager,3,Other,Below College,2010-09-22,Travel_Rarely,5,6251,16,0,21,15,9,5,9,3,1,3,2,3,3,3,3,No,No,
EMP00587,33,Male,Single,Research & Development,Healthcare Representative,1,Life Sciences,College,2021-04-08,Travel_Rarely,1,3354,23,1,12,5,4,2,4,2,4,1,2,4,1,4,3,Yes,No,
EMP00588,29,Female,Divorced,Research & Development,Laboratory Technician,3,Other,Doctor,2023-11-29,Travel_Rarely,7,8995,12,1,6,2,1,0,1,1,3,3,2,2,1,2,3,No,No,
EMP00589,44,Male,Divorced,Human Resources,Manager,2,Life Sciences,Doctor,2007-01-26,Travel_Frequently,9,6084,16,0,25,19,9,5,6,2,2,3,1,4,4,3,4,Yes,No,
EMP00590,29,Female,Married,Sales,Sales Representative,1,Marketing,Below College,2025-09-25,Travel_Frequently,4,2735,14,1,6,0,0,0,0,1,1,2,4,3,2,3,3,No,No,
EMP00591,38,Male,Single,Research & Development,Laboratory Technician,2,Medical,Below College,2023-04-25,Travel_Rarely,10,5293,15,0,19,3,2,0,1,3,3,3,3,3,3,1,3,Yes,No,
EMP00592,33,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,College,2020-08-24,Travel_Frequently,2,5036,25,1,12,5,2,1,2,2,2,3,4,4,2,4,3,Yes,No,
EMP00593,41,Male,Married,Research & Development,Research Scientist,1,Life Sciences,Doctor,2011-03-25,Travel_Rarely,2,4061,17,1,18,15,3,2,4,1,6,2,3,3,4,2,3,No,No,
EMP00594,40,Male,Married,Sales,Sales Executive,3,Marketing,College,2018-01-19,Travel_Rarely,1,7888,17,0,19,8,6,3,7,3,5,1,3,3,4,3,3,Yes,Yes,2020-02-25
EMP00595,46,Female,Single,Research & Development,Laboratory Technician,3,Technical Degree,Bachelor,2017-08-20,Travel_Frequently,3,8441,16,0,27,8,5,3,7,1,1,3,3,2,2,3,3,No,No,
EMP00596,32,Male,Married,Sales,Sales Representative,3,Marketing,Master,2024-03-27,Travel_Rarely,13,8615,20,1,11,2,2,2,2,1,4,1,2,4,2,3,3,No,No,
EMP00597,35,Male,Single,Research & Development,Laboratory Technician,2,Other,Below College,2017-12-30,Travel_Rarely,12,5751,25,0,13,8,4,0,8,2,2,3,3,3,1,3,3,No,No,
EMP00598,28,Male,Married,Research & Development,Research Scientist,1,Life Sciences,Bachelor,2022-09-30,Travel_Rarely,3,3003,16,0,8,3,3,2,2,3,3,1,3,4,4,3,4,No,No,
EMP00599,33,Male,Single,Sales,Sales Representative,4,Marketing,College,2023-04-01,Non-Travel,6,9202,16,1,10,3,1,0,2,2,1,3,4,2,3,4,3,No,No,
EMP00600,40,Female,Single,Research & Development,Healthcare Representative,1,Other,Master,2011-10-29,Travel_Rarely,9,3657,14,1,18,14,10,7,4,4,1,3,4,2,2,2,3,Yes,No,
EMP00601,44,Female,Married,Sales,Manager,3,Technical Degree,College,2015-01-27,Travel_Rarely,2,8807,13,0,23,11,5,3,3,2,5,3,1,1,4,3,3,No,No,
EMP00602,29,Male,Married,Research & Development,Research Scientist,4,Medical,Bachelor,2025-11-09,Travel_Rarely,1,8906,11,0,8,0,0,0,0,1,3,1,1,4,3,3,3,No,No,
EMP00603,45,Female,Divorced,Research & Development,Manager,3,Life Sciences,Bachelor,2021-10-12,Travel_Rarely,25,7941,13,2,25,4,2,1,4,5,2,2,3,2,3,3,4,Yes,No,
EMP00604,49,Female,Married,Sales,Sales Representative,2,Other,College,2024-03-27,Travel_Rarely,7,4970,13,0,28,2,1,0,2,2,0,2,1,2,4,3,3,No,No,
EMP00605,41,Male,Single,Sales,Sales Representative,5,Marketing,Below College,2007-03-18,Non-Travel,28,12674,19,1,21,19,6,4,16,3,5,3,1,3,4,3,3,No,No,
EMP00606,54,Female,Married,Research & Development,Research Scientist,3,Life Sciences,Bachelor,2006-05-15,Travel_Rarely,3,8569,24,1,31,20,11,1,8,4,2,2,1,2,3,3,3,No,No,
EMP00607,30,Male,Single,Sales,Sales Executive,2,Technical Degree,College,2020-02-10,Travel_Rarely,8,6138,13,0,11,6,2,1,3,0,2,2,2,4,4,2,3,Yes,No,
EMP00608,26,Male,Divorced,Sales,Sales Executive,3,Life Sciences,Master,2024-05-24,Travel_Rarely,2,7430,18,1,6,2,1,0,1,1,2,1,3,3,4,2,4,No,No,
EMP00609,21,Female,Married,Research & Development,Healthcare Representative,1,Life Sciences,Master,2025-07-26,Travel_Rarely,2,2015,18,1,1,1,1,0,1,1,5,3,3,4,4,2,3,No,No,
EMP00610,50,Male,Married,Research & Development,Research Director,2,Technical Degree,Bachelor,2026-04-03,Travel_Frequently,5,5130,13,1,28,0,0,0,0,1,2,4,4,1,2,3,4,Yes,Yes,2026-05-31
